,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2
132,한국전력,다대현대 아파트,2,DC차데모+AC3상+DC콤보,부산광역시,사하구,부산광역시 사하구 다대동 다대로 473,시설 상황에 따라 이용이 제한될 수 있음,다대동 다대로 473
133,한국전력,다대현대 아파트,3,AC완속,부산광역시,사하구,부산광역시 사하구 다대동 다대로 473,시설 상황에 따라 이용이 제한될 수 있음,다대동 다대로 473
134,한국전력,다대현대 아파트,4,AC완속,부산광역시,사하구,부산광역시 사하구 다대동 다대로 473,시설 상황에 따라 이용이 제한될 수 있음,다대동 다대로 473
135,한국전력,다대현대 아파트,5,AC완속,부산광역시,사하구,부산광역시 사하구 다대동 다대로 473,시설 상황에 따라 이용이 제한될 수 있음,다대동 다대로 473
136,한국전력,다대현대 아파트,6,AC완속,부산광역시,사하구,부산광역시 사하구 다대동 다대로 473,시설 상황에 따라 이용이 제한될 수 있음,다대동 다대로 473
137,한국전력,다대현대 아파트,7,AC완속,부산광역시,사하구,부산광역시 사하구 다대동 다대로 473,시설 상황에 따라 이용이 제한될 수 있음,다대동 다대로 473
138,한국전력,다대현대 아파트,8,AC완속,부산광역시,사하구,부산광역시 사하구 다대동 다대로 473,시설 상황에 따라 이용이 제한될 수 있음,다대동 다대로 473
139,한국전력,당리혜성 아파트,1,DC차데모+AC3상+DC콤보,부산광역시,사하구,부산광역시 사하구 당리동 제석로 127,시설 상황에 따라 이용이 제한될 수 있음,당리동 제석로 127
140,한국전력,당리혜성 아파트,2,AC완속,부산광역시,사하구,부산광역시 사하구 당리동 제석로 127,시설 상황에 따라 이용이 제한될 수 있음,당리동 제석로 127
141,한국전력,대신 롯데캐슬,1,DC차데모+AC3상+DC콤보,부산광역시,서구,부산광역시 서구 서대신동3가 대티로 161 ,시설 상황에 따라 이용이 제한될 수 있음,대신동3가 대티로 161 
142,한국전력,대신 롯데캐슬,2,AC완속,부산광역시,서구,부산광역시 서구 서대신동3가 대티로 161 ,시설 상황에 따라 이용이 제한될 수 있음,대신동3가 대티로 161 
143,한국전력,대신 롯데캐슬,3,AC완속,부산광역시,서구,부산광역시 서구 서대신동3가 대티로 161 ,시설 상황에 따라 이용이 제한될 수 있음,대신동3가 대티로 161 
144,한국전력,대신 롯데캐슬,4,AC완속,부산광역시,서구,부산광역시 서구 서대신동3가 대티로 161 ,시설 상황에 따라 이용이 제한될 수 있음,대신동3가 대티로 161 
145,한국전력,대연경동메르빌,1,DC차데모+AC3상+DC콤보,부산광역시,남구,부산광역시 남구 대연동 황령대로319번길 26 ,시설 상황에 따라 이용이 제한될 수 있음,연동 황령대로319번길 26 
146,한국전력,대원칸타빌멤버스,1,DC차데모+AC3상+DC콤보,부산광역시,부산진구,부산광역시 부산진구 양정동 거제대로 26지하,시설 상황에 따라 이용이 제한될 수 있음, 양정동 거제대로 26지하
147,한국전력,대원칸타빌멤버스,2,AC완속,부산광역시,부산진구,부산광역시 부산진구 양정동 거제대로 26지하,시설 상황에 따라 이용이 제한될 수 있음, 양정동 거제대로 26지하
148,한국전력,대원칸타빌멤버스,3,AC완속,부산광역시,부산진구,부산광역시 부산진구 양정동 거제대로 26지하,시설 상황에 따라 이용이 제한될 수 있음, 양정동 거제대로 26지하
149,한국전력,대원칸타빌멤버스,4,AC완속,부산광역시,부산진구,부산광역시 부산진구 양정동 거제대로 26지하,시설 상황에 따라 이용이 제한될 수 있음, 양정동 거제대로 26지하
150,한국전력,덕포경동메르빌 아파트,1,DC차데모+AC3상+DC콤보,부산광역시,사상구,부산광역시 사상구 덕포동 덕상로 8-37 ,시설 상황에 따라 이용이 제한될 수 있음,덕포동 덕상로 8-37 
151,한국전력,덕포경동메르빌 아파트,2,AC완속,부산광역시,사상구,부산광역시 사상구 덕포동 덕상로 8-37 ,시설 상황에 따라 이용이 제한될 수 있음,덕포동 덕상로 8-37 
152,한국전력,덕포경동메르빌 아파트,3,AC완속,부산광역시,사상구,부산광역시 사상구 덕포동 덕상로 8-37 ,시설 상황에 따라 이용이 제한될 수 있음,덕포동 덕상로 8-37 
153,한국전력,동래센트럴파크하이츠2단지,1,DC차데모+AC3상+DC콤보,부산광역시,동래구,부산광역시 동래구 명륜동 문화로 33 ,시설 상황에 따라 이용이 제한될 수 있음,명륜동 문화로 33 
154,한국전력,동래센트럴파크하이츠2단지,2,AC완속,부산광역시,동래구,부산광역시 동래구 명륜동 문화로 33 ,시설 상황에 따라 이용이 제한될 수 있음,명륜동 문화로 33 
155,한국전력,동래센트럴파크하이츠2단지,3,AC완속,부산광역시,동래구,부산광역시 동래구 명륜동 문화로 33 ,시설 상황에 따라 이용이 제한될 수 있음,명륜동 문화로 33 
156,한국전력,동래센트럴파크하이츠2단지,4,AC완속,부산광역시,동래구,부산광역시 동래구 명륜동 문화로 33 ,시설 상황에 따라 이용이 제한될 수 있음,명륜동 문화로 33 
157,한국전력,동래지사,1,AC완속,부산광역시,동래구,부산광역시 동래구 충렬대로 423,시설 상황에 따라 이용이 제한될 수 있음,충렬대로 423
158,한국전력,동래지사,2,AC완속,부산광역시,동래구,부산광역시 동래구 충렬대로 423,시설 상황에 따라 이용이 제한될 수 있음,충렬대로 423
159,한국전력,동래지사,3,AC완속,부산광역시,동래구,부산광역시 동래구 충렬대로 423,시설 상황에 따라 이용이 제한될 수 있음,충렬대로 423
160,한국전력,동래지사,4,AC완속,부산광역시,동래구,부산광역시 동래구 충렬대로 423,시설 상황에 따라 이용이 제한될 수 있음,충렬대로 423
161,한국전력,동래지사,5,AC완속,부산광역시,동래구,부산광역시 동래구 충렬대로 423,시설 상황에 따라 이용이 제한될 수 있음,충렬대로 423
162,한국전력,동래화목타운,1,DC차데모+AC3상+DC콤보,부산광역시,동래구,부산광역시 동래구 안락동 충렬사로 39,시설 상황에 따라 이용이 제한될 수 있음,안락동 충렬사로 39
163,한국전력,동래화목타운,2,AC완속,부산광역시,동래구,부산광역시 동래구 안락동 충렬사로 39,시설 상황에 따라 이용이 제한될 수 있음,안락동 충렬사로 39
164,한국전력,동원로얄듀크비스타,1,DC차데모+AC3상+DC콤보,부산광역시,북구,부산광역시 북구 구포동 낙동대로1738번길 10 ,시설 상황에 따라 이용이 제한될 수 있음,포동 낙동대로1738번길 10 
165,한국전력,동원로얄듀크비스타,2,AC완속,부산광역시,북구,부산광역시 북구 구포동 낙동대로1738번길 10 ,시설 상황에 따라 이용이 제한될 수 있음,포동 낙동대로1738번길 10 
166,한국전력,동원로얄듀크비스타,3,AC완속,부산광역시,북구,부산광역시 북구 구포동 낙동대로1738번길 10 ,시설 상황에 따라 이용이 제한될 수 있음,포동 낙동대로1738번길 10 
167,한국전력,동원로얄듀크비스타,4,AC완속,부산광역시,북구,부산광역시 북구 구포동 낙동대로1738번길 10 ,시설 상황에 따라 이용이 제한될 수 있음,포동 낙동대로1738번길 10 
168,한국전력,동원로얄듀크비스타,5,AC완속,부산광역시,북구,부산광역시 북구 구포동 낙동대로1738번길 10 ,시설 상황에 따라 이용이 제한될 수 있음,포동 낙동대로1738번길 10 
169,한국전력,로얄펠리스아파트,1,AC완속,부산광역시,금정구,부산광역시 금정구 청룡동 315,입주자외 출입제한 (긴급상황 이용가능),청룡동 315
170,한국전력,로얄펠리스아파트,2,AC완속,부산광역시,금정구,부산광역시 금정구 청룡동 315,입주자외 출입제한 (긴급상황 이용가능),청룡동 315
171,한국전력,롯데캐슬피렌체아파트,1,DC차데모+AC3상+DC콤보,부산광역시,연제구,부산광역시 연제구 거제동 1510,입주자외 출입제한 (긴급상황 이용가능),거제동 1510
172,한국전력,롯데캐슬피렌체아파트,2,AC완속,부산광역시,연제구,부산광역시 연제구 거제동 1510,입주자외 출입제한 (긴급상황 이용가능),거제동 1510
173,한국전력,롯데캐슬피렌체아파트,3,AC완속,부산광역시,연제구,부산광역시 연제구 거제동 1510,입주자외 출입제한 (긴급상황 이용가능),거제동 1510
174,한국전력,메가센텀꿈에그린아파트,1,AC완속,부산광역시,해운대구,부산광역시 해운대구 반여동 반여로 67지하,시설 상황에 따라 이용이 제한될 수 있음, 반여동 반여로 67지하
175,한국전력,메가센텀꿈에그린아파트,2,AC완속,부산광역시,해운대구,부산광역시 해운대구 반여동 반여로 67지하,시설 상황에 따라 이용이 제한될 수 있음, 반여동 반여로 67지하
176,한국전력,명륜쌍용예가,1,AC완속,부산광역시,동래구,부산광역시 동래구 명륜동 동래로 53 ,시설 상황에 따라 이용이 제한될 수 있음,명륜동 동래로 53 
177,한국전력,명륜쌍용예가,2,AC완속,부산광역시,동래구,부산광역시 동래구 명륜동 동래로 53 ,시설 상황에 따라 이용이 제한될 수 있음,명륜동 동래로 53 
178,한국전력,명장삼성타운,1,DC차데모+AC3상+DC콤보,부산광역시,동래구,부산광역시 동래구 명장동 명장로20번길 90 ,시설 상황에 따라 이용이 제한될 수 있음,명장동 명장로20번길 90 
179,한국전력,명장삼성타운,2,AC완속,부산광역시,동래구,부산광역시 동래구 명장동 명장로20번길 90 ,시설 상황에 따라 이용이 제한될 수 있음,명장동 명장로20번길 90 
180,한국전력,명지국제호반베르디움1차,1,DC차데모+AC3상+DC콤보,부산광역시,강서구,부산광역시 강서구 명지국제5로 29(호반베르디움 1차),시설 상황에 따라 이용이 제한될 수 있음,명지국제5로 29(호반베르디움 1차)
181,한국전력,명지국제호반베르디움1차,2,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제5로 29(호반베르디움 1차),시설 상황에 따라 이용이 제한될 수 있음,명지국제5로 29(호반베르디움 1차)
182,한국전력,명지국제호반베르디움1차,3,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제5로 29(호반베르디움 1차),시설 상황에 따라 이용이 제한될 수 있음,명지국제5로 29(호반베르디움 1차)
183,한국전력,명지롯데캐슬 아파트,1,DC차데모+AC3상+DC콤보,부산광역시,강서구,부산광역시 강서구 명지동 명지오션시티11로 84 ,시설 상황에 따라 이용이 제한될 수 있음,명지동 명지오션시티11로 84 
184,한국전력,명지위브포세이돈,1,DC차데모+AC3상+DC콤보,부산광역시,강서구,부산광역시 강서구 명지동 명지오션시티11로 22 ,시설 상황에 따라 이용이 제한될 수 있음,명지동 명지오션시티11로 22 
185,한국전력,명지위브포세이돈,2,AC완속,부산광역시,강서구,부산광역시 강서구 명지동 명지오션시티11로 22 ,시설 상황에 따라 이용이 제한될 수 있음,명지동 명지오션시티11로 22 
186,한국전력,명지위브포세이돈,3,AC완속,부산광역시,강서구,부산광역시 강서구 명지동 명지오션시티11로 22 ,시설 상황에 따라 이용이 제한될 수 있음,명지동 명지오션시티11로 22 
187,한국전력,모라백양그린,1,AC완속,부산광역시,사상구,부산광역시 사상구 모라동 552,입주자외 출입제한 (긴급상황 이용가능),모라동 552
188,한국전력,모라백양그린,2,AC완속,부산광역시,사상구,부산광역시 사상구 모라동 552,입주자외 출입제한 (긴급상황 이용가능),모라동 552
189,한국전력,모라백양그린,3,AC완속,부산광역시,사상구,부산광역시 사상구 모라동 552,입주자외 출입제한 (긴급상황 이용가능),모라동 552
190,한국전력,모라벽산 아파트,1,DC차데모+AC3상+DC콤보,부산광역시,사상구,부산광역시 사상구 모라동 백양대로934번길 84 ,시설 상황에 따라 이용이 제한될 수 있음,모라동 백양대로934번길 84 
191,한국전력,모라벽산 아파트,2,AC완속,부산광역시,사상구,부산광역시 사상구 모라동 백양대로934번길 84 ,시설 상황에 따라 이용이 제한될 수 있음,모라동 백양대로934번길 84 
